CustomerId,Surname,Geography,Gender,Age,CreditScore,Balance,NumOfProducts,IsActiveMember,Exited,ChurnProbability,PredictedChurn,RiskBand
15706464,White,Spain,Male,35,667,97585.32,2,0,0,0.0359,0,Low Risk
15725028,Chialuka,France,Male,29,679,0.0,2,1,0,0.0062,0,Low Risk
15751167,Toscano,France,Female,43,680,0.0,2,1,0,0.0538,0,Low Risk
15633944,McKay,Spain,Male,32,644,136659.74,1,1,0,0.0592,0,Low Risk
15672637,Voronkov,France,Female,30,571,85755.86,1,0,0,0.1773,0,Low Risk
15680895,Sal,Spain,Female,35,627,0.0,1,0,0,0.37,1,Moderate Risk
15793825,Ikechukwu,France,Male,39,536,0.0,2,0,0,0.0274,0,Low Risk
15611318,Kruglova,Spain,Male,33,599,51690.89,1,0,1,0.3321,1,Moderate Risk
15768474,Clements,Spain,Male,34,744,0.0,2,0,0,0.0124,0,Low Risk
15716276,Kennedy,France,Female,34,709,111669.68,1,0,0,0.194,0,Low Risk
15623668,Johnson,Germany,Male,31,653,154741.45,2,0,0,0.0359,0,Low Risk
15696361,Chung,Germany,Male,31,648,125681.51,1,1,0,0.1305,0,Low Risk
15607988,Garland,Germany,Female,37,663,155303.71,1,0,0,0.503,1,High Risk
15637891,Docherty,Germany,Female,43,613,140681.68,1,1,0,0.5963,1,High Risk
15789865,Nnaife,France,Male,28,620,71902.52,1,1,0,0.0475,0,Low Risk
15627190,Lettiere,France,Male,51,661,146606.6,1,1,0,0.3203,1,Moderate Risk
15788224,Sanderson,Germany,Male,45,669,123949.75,1,0,0,0.883,1,Critical Risk
15702149,Fomin,Germany,Female,33,767,144753.21,1,1,0,0.1768,0,Low Risk
15708236,Wright,France,Female,72,491,91285.22,1,1,0,0.0281,0,Low Risk
15568469,Buckley,France,Male,43,653,0.0,2,0,0,0.0565,0,Low Risk
15764444,Pan,Germany,Male,58,679,125850.53,2,1,0,0.3183,1,Moderate Risk
15794204,Manna,France,Male,28,687,108116.66,1,1,0,0.0352,0,Low Risk
15807546,Chinwendu,France,Female,38,837,0.0,2,1,0,0.0159,0,Low Risk
15782159,Ndubuagha,France,Male,28,850,67639.56,2,1,0,0.0,0,Low Risk
15618703,White,Spain,Female,53,663,150200.23,1,1,1,0.5875,1,High Risk
15793317,Hale,Spain,Female,22,547,141287.15,1,0,0,0.1108,0,Low Risk
15740487,Ross,France,Female,41,627,0.0,3,1,1,0.9616,1,Critical Risk
15722479,Ikenna,France,Male,37,707,0.0,2,1,0,0.0062,0,Low Risk
15688264,Nkemdilim,France,Female,43,629,0.0,2,1,0,0.0577,0,Low Risk
15583067,McMillan,France,Female,36,687,97157.96,1,1,0,0.1034,0,Low Risk
15686670,Duke,France,Female,36,588,0.0,2,0,1,0.0459,0,Low Risk
15593345,Bradbury,Germany,Female,33,502,125241.17,2,1,0,0.0593,0,Low Risk
15811690,Bayley,Germany,Male,54,793,128966.13,1,0,1,0.9826,1,Critical Risk
15734008,Bartlett,Germany,Male,59,727,152581.06,1,0,1,0.9677,1,Critical Risk
15771856,Cremin,Spain,Female,32,632,0.0,2,0,0,0.0281,0,Low Risk
15762045,Gilchrist,Germany,Female,37,474,142688.57,2,1,0,0.0609,0,Low Risk
15778142,Shih,Germany,Female,31,850,130089.56,2,1,0,0.0039,0,Low Risk
15689268,Fitzpatrick,France,Male,36,584,0.0,1,1,0,0.0711,0,Low Risk
15721507,Pagan,France,Female,32,713,117094.02,1,0,1,0.0901,0,Low Risk
15750476,Hendrick,Spain,Male,24,742,0.0,2,0,0,0.0,0,Low Risk
15810723,Sanderson,France,Female,39,607,0.0,3,0,1,0.9739,1,Critical Risk
15787229,Samsonova,Spain,Female,34,761,0.0,2,0,0,0.0281,0,Low Risk
15570508,Azubuike,France,Male,49,600,90218.9,1,0,0,0.6216,1,High Risk
15617065,Pan,Spain,Male,42,650,194532.66,1,0,1,0.5517,1,High Risk
15689786,Massie,Germany,Male,56,850,169743.83,1,0,1,0.9074,1,Critical Risk
15648876,Sandover,France,Female,34,501,0.0,1,0,0,0.3195,1,Moderate Risk
15802106,Craig,France,Male,34,418,155973.88,1,0,0,0.0946,0,Low Risk
15773869,Onwudiwe,Spain,Male,59,797,129321.44,1,1,0,0.2484,0,Moderate Risk
15711635,Chu,Germany,Female,42,788,138650.49,2,0,0,0.2815,1,Moderate Risk
15795527,Zetticci,Spain,Male,43,699,136487.86,2,0,0,0.1579,0,Low Risk
15759133,Vaguine,France,Male,18,616,0.0,2,1,0,0.0062,0,Low Risk
15679394,Owen,France,Female,41,651,38617.2,1,1,0,0.3457,1,Moderate Risk
15801072,Hurst,France,Female,28,654,0.0,2,0,0,0.0316,0,Low Risk
15646082,Harding,France,Female,34,676,82909.14,1,0,1,0.1516,0,Low Risk
15796111,Smith,Germany,Female,54,708,145151.4,1,1,1,0.8735,1,Critical Risk
15670646,Moore,Spain,Female,42,499,147187.84,1,1,1,0.1654,0,Low Risk
15578722,Bradley,France,Male,39,689,0.0,2,0,0,0.0274,0,Low Risk
15815095,Burfitt,Spain,Male,54,850,108185.81,2,0,1,0.7239,1,Critical Risk
15730360,Mackenzie,France,Male,30,502,0.0,2,1,0,0.0062,0,Low Risk
15763194,Milanesi,France,Male,34,643,0.0,2,1,0,0.0101,0,Low Risk
15720725,Shubin,France,Male,28,762,0.0,2,0,0,0.0124,0,Low Risk
15567834,Nieves,France,Male,49,719,105918.1,1,1,0,0.3016,1,Moderate Risk
15720644,Martin,France,Male,27,789,0.0,2,0,0,0.0101,0,Low Risk
15811742,Jen,Spain,Male,42,553,0.0,2,0,0,0.0359,0,Low Risk
15813363,Woods,Spain,Male,25,448,0.0,2,0,0,0.0062,0,Low Risk
15717629,Docherty,Germany,Male,42,632,59972.26,2,1,0,0.0336,0,Low Risk
15713160,Lin,Spain,Male,25,669,157228.61,2,0,0,0.0426,0,Low Risk
15568878,Cheng,Spain,Male,34,654,0.0,2,0,0,0.0159,0,Low Risk
15809800,Korovina,France,Female,38,726,0.0,2,0,0,0.0359,0,Low Risk
15736420,Macdonald,France,Male,21,596,210433.08,2,1,1,0.1862,0,Low Risk
15757933,Hardy,Germany,Female,30,733,102452.71,1,0,0,0.3203,1,Moderate Risk
15623072,Shaw,Spain,Female,35,529,0.0,2,0,0,0.0343,0,Low Risk
15683993,Knight,France,Female,37,493,142987.46,2,0,0,0.1471,0,Low Risk
15570947,Bruny,Spain,Female,29,615,143330.56,2,1,0,0.0397,0,Low Risk
15797767,Ikedinachukwu,France,Female,49,600,0.0,1,1,1,0.856,1,Critical Risk
15731989,Moran,France,Male,36,666,120165.4,2,0,0,0.0572,0,Low Risk
15591035,Macleod,Spain,Male,54,644,0.0,1,1,0,0.6521,1,Critical Risk
15586479,Yin,France,Female,36,692,0.0,1,0,1,0.5268,1,High Risk
15605872,Felix,France,Male,73,707,66573.17,1,1,0,0.0159,0,Low Risk
15666012,Rippey,France,Male,40,603,102833.46,2,1,0,0.0385,0,Low Risk
15641733,Mishina,France,Female,34,671,164757.56,1,0,0,0.2122,0,Moderate Risk
15593178,Graham,Spain,Female,36,568,153610.61,1,1,1,0.0433,0,Low Risk
15649183,Johnston,Spain,Female,35,598,0.0,3,1,0,0.653,1,Critical Risk
15736399,Korovin,Spain,Male,42,606,0.0,2,0,0,0.0449,0,Low Risk
15751137,Lei,Germany,Female,36,850,169025.83,1,0,0,0.1735,0,Low Risk
15757188,Chimaijem,Spain,Female,26,644,153455.72,2,1,0,0.0413,0,Low Risk
15726167,Scott,France,Male,37,655,0.0,2,1,0,0.0124,0,Low Risk
15624850,Grant,France,Male,30,850,153972.89,2,0,0,0.0186,0,Low Risk
15717700,McIntyre,Spain,Male,34,683,114609.55,2,1,0,0.0159,0,Low Risk
15716347,Griffin,Germany,Male,37,663,143625.83,2,1,0,0.0565,0,Low Risk
15696287,Converse,Germany,Female,38,682,116520.28,1,1,1,0.5184,1,High Risk
15638871,Ch'ang,France,Male,77,639,80926.02,2,1,0,0.0062,0,Low Risk
15765093,Coates,France,Male,23,704,166594.78,1,1,0,0.0471,0,Low Risk
15592999,Reid,France,Female,40,691,115465.98,1,1,0,0.2119,0,Moderate Risk
15641715,Ts'ui,France,Male,34,599,0.0,2,1,0,0.0101,0,Low Risk
15607746,Belstead,France,Female,36,573,0.0,1,1,0,0.2035,0,Moderate Risk
15625311,Dickinson,Germany,Female,41,589,92618.62,1,1,0,0.37,1,Moderate Risk
15573077,Nwora,Germany,Female,25,620,141825.88,1,1,1,0.2807,1,Moderate Risk
15735106,Bishop,Spain,Male,28,647,149594.02,2,0,0,0.055,0,Low Risk
15672912,Loggia,Spain,Female,39,737,130051.66,2,0,1,0.1539,0,Low Risk
15589881,Rowe,France,Female,41,634,0.0,2,1,0,0.0426,0,Low Risk
15660144,Balashov,France,Male,38,660,0.0,2,0,0,0.0251,0,Low Risk
15664083,Ulyanova,Germany,Female,37,666,158468.76,1,1,0,0.2002,0,Moderate Risk
15690898,Bogolyubova,France,Male,44,696,161889.79,1,0,0,0.2594,0,Moderate Risk
15808023,Remington,France,Female,29,836,133681.78,1,1,0,0.115,0,Low Risk
15676909,Mishin,Spain,Female,34,667,0.0,2,0,0,0.0359,0,Low Risk
15764922,Tu,Spain,Male,20,596,187294.46,1,0,0,0.1837,0,Low Risk
15766734,Castiglione,France,Male,31,430,0.0,1,0,0,0.2186,0,Moderate Risk
15795079,Nnaife,Spain,Male,67,596,0.0,2,1,0,0.0159,0,Low Risk
15757434,Yang,France,Male,28,599,119706.22,1,0,0,0.0569,0,Low Risk
15673747,Ayers,France,Female,22,519,0.0,1,1,0,0.1273,0,Low Risk
15808386,Cocci,Germany,Female,45,721,138523.2,1,0,1,0.9544,1,Critical Risk
15603565,Mackenzie,Spain,Female,56,603,90778.76,2,0,1,0.86,1,Critical Risk
15744044,Fiorentini,Germany,Male,47,572,99353.42,1,0,1,0.9062,1,Critical Risk
15577771,Akabueze,Germany,Female,40,453,111524.49,1,1,1,0.6216,1,High Risk
15769548,Hyde,France,Female,37,668,128645.67,1,0,0,0.2473,0,Moderate Risk
15802071,Levi,Germany,Male,35,762,117458.51,1,1,1,0.2721,0,Moderate Risk
15677395,Nwabugwu,France,Female,39,633,129189.15,2,0,0,0.2328,0,Moderate Risk
15632010,Chia,Spain,Male,33,647,121260.19,2,0,0,0.0598,0,Low Risk
15779492,Trevisano,Spain,Male,56,796,94231.13,1,0,1,0.8735,1,Critical Risk
15694677,Bennetts,France,Male,39,733,0.0,2,1,0,0.0159,0,Low Risk
15704315,Teng,France,Male,34,556,163757.06,1,1,0,0.0311,0,Low Risk
15742009,Hsueh,Spain,Male,58,489,0.0,2,1,0,0.0485,0,Low Risk
15766663,Mahmood,France,Male,22,639,0.0,2,0,0,0.0101,0,Low Risk
15742297,Sinclair,France,Male,35,715,141005.47,1,1,0,0.0565,0,Low Risk
15688059,Chin,Germany,Female,42,807,105356.09,2,1,0,0.2101,0,Moderate Risk
15752344,She,Spain,Male,34,714,0.0,2,0,0,0.0062,0,Low Risk
15698749,He,Germany,Female,23,626,85897.95,1,0,0,0.1743,0,Low Risk
15631693,Hill,France,Male,36,697,0.0,2,1,0,0.0101,0,Low Risk
15604536,Vachon,Germany,Female,31,850,164672.66,1,1,0,0.0667,0,Low Risk
15802869,Ball,Germany,Female,45,737,99169.67,2,1,0,0.2454,0,Moderate Risk
15635598,Hsieh,France,Male,29,812,0.0,2,0,0,0.0101,0,Low Risk
15592326,Baker,France,Male,36,583,0.0,2,1,0,0.0101,0,Low Risk
15736533,Monaldo,Germany,Female,37,730,124053.03,1,0,0,0.6933,1,Critical Risk
15647191,Lucchesi,France,Male,36,677,0.0,2,0,0,0.0124,0,Low Risk
15622507,Hamilton,Germany,Female,40,748,103499.09,2,0,0,0.2285,0,Moderate Risk
15765487,Kuo,Germany,Female,38,753,151766.71,1,1,0,0.3273,1,Moderate Risk
15646521,Fan,Spain,Female,36,634,0.0,1,1,0,0.2077,0,Moderate Risk
15746258,Wright,France,Male,29,622,101486.96,1,1,0,0.0219,0,Low Risk
15692430,Milano,Germany,Male,36,699,123601.56,2,0,0,0.1287,0,Low Risk
15625501,Wall,Germany,Male,38,570,127201.58,1,0,1,0.6124,1,High Risk
15640521,Chidumaga,Germany,Male,33,552,144962.74,1,0,1,0.4275,1,High Risk
15790630,Olisaemeka,France,Female,48,619,0.0,1,0,1,0.9666,1,Critical Risk
15664720,Kovalyova,Spain,Male,33,714,122017.19,1,0,0,0.1288,0,Low Risk
15750055,Onio,Spain,Male,32,503,100262.88,2,1,0,0.0062,0,Low Risk
15644878,Hill,Spain,Female,43,685,117302.62,1,0,0,0.3704,1,Moderate Risk
15754578,Okeke,France,Female,35,606,135984.15,2,0,0,0.0862,0,Low Risk
15705379,Upjohn,France,Male,38,678,0.0,2,0,0,0.0254,0,Low Risk
15761047,H?,Germany,Male,31,724,160997.54,2,1,0,0.0124,0,Low Risk
15671293,Marcus,Germany,Female,37,779,128389.63,1,1,1,0.4989,1,High Risk
15687527,Yobachukwu,Spain,Male,35,638,0.0,2,0,0,0.0251,0,Low Risk
15647898,Russell,Spain,Female,50,610,130554.51,3,0,1,1.0,1,Critical Risk
15671534,Hovell,Germany,Female,57,646,90212.0,1,0,1,0.9874,1,Critical Risk
15591248,Chukwumaobim,France,Female,29,628,71996.29,1,1,0,0.0572,0,Low Risk
15676156,Boyle,France,Female,32,528,85615.66,2,0,0,0.0609,0,Low Risk
15812918,Scott,France,Female,27,432,62339.81,2,0,0,0.0241,0,Low Risk
15604130,Johnstone,Spain,Female,47,622,142319.03,1,0,0,0.6857,1,Critical Risk
15700549,Alvares,France,Male,54,721,0.0,2,1,0,0.0289,0,Low Risk
15715519,McDavid,Spain,Male,36,614,0.0,2,0,0,0.0254,0,Low Risk
15707042,Dellucci,France,Female,24,634,87413.19,1,0,0,0.0701,0,Low Risk
15605276,Brothers,France,Female,29,742,0.0,2,1,0,0.0271,0,Low Risk
15630592,Sanders,France,Female,45,516,0.0,1,0,1,0.9191,1,Critical Risk
15636626,Morrison,France,Male,35,718,97560.16,1,1,0,0.0426,0,Low Risk
15740411,Molle,Germany,Male,30,636,141787.31,2,1,0,0.0274,0,Low Risk
15593834,Genovese,Spain,Male,36,691,129934.64,1,0,1,0.1597,0,Low Risk
15804235,Zetticci,France,Female,37,698,166178.02,2,1,0,0.0593,0,Low Risk
15679801,Hsueh,Spain,Female,39,712,163097.55,2,1,0,0.0644,0,Low Risk
15673907,Alexander,France,Male,20,659,0.0,2,0,0,0.0101,0,Low Risk
15636562,Muravyova,Spain,Male,44,573,0.0,2,0,0,0.0476,0,Low Risk
15702571,Wright,Germany,Female,35,778,151958.19,3,1,1,0.9514,1,Critical Risk
15627365,Calabresi,France,Male,46,732,0.0,2,1,0,0.0365,0,Low Risk
15748499,Johnson,Germany,Male,33,550,118400.91,1,1,1,0.2798,1,Moderate Risk
15598614,Lucchesi,Spain,Male,20,790,0.0,2,0,0,0.0062,0,Low Risk
15668889,Galgano,Germany,Female,43,665,116322.27,4,0,1,1.0,1,Critical Risk
15800049,Grigoryeva,Spain,Female,43,728,0.0,1,1,0,0.338,1,Moderate Risk
15583724,Raymond,Spain,Female,29,645,0.0,2,1,0,0.0124,0,Low Risk
15622083,Paterson,Germany,Male,30,647,143138.91,2,0,0,0.0311,0,Low Risk
15645571,Genovese,Spain,Male,32,596,0.0,2,1,0,0.0062,0,Low Risk
15598266,Martin,France,Male,40,610,0.0,1,1,0,0.1659,0,Low Risk
15667934,Moretti,France,Male,36,512,129804.17,1,0,0,0.13,0,Low Risk
15569682,Leckie,Germany,Male,37,768,108308.11,1,0,1,0.6963,1,Critical Risk
15772941,Lane,Germany,Male,30,666,110153.27,1,1,0,0.1516,0,Low Risk
15586174,Brodney,Germany,Female,30,700,116377.48,1,1,0,0.3203,1,Moderate Risk
15803682,Angelo,Germany,Female,37,651,117791.06,2,1,0,0.1608,0,Low Risk
15627328,Millar,Spain,Female,26,542,0.0,2,1,0,0.0124,0,Low Risk
15717065,Balashov,France,Female,35,686,105419.73,1,0,0,0.2187,0,Moderate Risk
15602456,Afanasyev,Germany,Female,47,850,99219.47,2,1,0,0.1731,0,Low Risk
15721569,Chialuka,Germany,Female,55,658,119327.93,1,1,0,0.9343,1,Critical Risk
15573798,Yermolayev,France,Female,36,448,83947.12,2,0,0,0.0507,0,Low Risk
15638272,Tien,Spain,Male,32,609,99883.16,1,1,0,0.0433,0,Low Risk
15799859,Lucchesi,France,Male,50,704,165438.26,1,0,1,0.8834,1,Critical Risk
15599152,Lai,France,Male,31,698,156111.24,1,0,0,0.0426,0,Low Risk
15737909,Bates,France,Male,44,759,111095.58,2,0,0,0.0833,0,Low Risk
15646190,Saunders,France,Female,56,677,119963.45,1,0,1,0.958,1,Critical Risk
15711249,Chukwuemeka,Spain,Male,22,544,0.0,2,0,0,0.0124,0,Low Risk
15671987,Meagher,Spain,Male,35,567,153137.74,1,0,0,0.1268,0,Low Risk
15812766,Golubeva,Spain,Male,40,490,156111.08,1,0,0,0.1945,0,Low Risk
15778589,Collier,France,Male,34,626,113014.7,2,1,0,0.0179,0,Low Risk
15750104,Chan,Germany,Male,43,718,132615.73,2,0,0,0.2457,0,Moderate Risk
15784526,Chen,France,Male,44,616,102016.38,1,1,1,0.2599,0,Moderate Risk
15646563,Wright,France,Female,35,772,0.0,1,1,0,0.1934,0,Low Risk
15744423,Cocci,France,Male,32,561,0.0,2,0,0,0.0124,0,Low Risk
15593694,Williams,France,Male,49,814,0.0,2,0,0,0.1772,0,Low Risk
15785367,McGuffog,France,Female,56,651,0.0,1,0,1,0.9902,1,Critical Risk
15687765,Chukwujamuike,Germany,Female,42,538,80380.24,1,0,0,0.6429,1,High Risk
15789014,Scott,France,Female,26,600,108909.12,1,0,0,0.1327,0,Low Risk
15703177,Bell,France,Female,35,654,90865.8,1,1,0,0.0896,0,Low Risk
15660263,Olisaemeka,France,Male,40,622,99799.76,2,0,0,0.0545,0,Low Risk
15776545,Napolitani,France,Male,28,682,200724.96,1,1,1,0.2675,0,Moderate Risk
15683276,Sargood,Spain,Female,37,610,140363.95,2,1,0,0.0585,0,Low Risk
15599272,Harrington,France,Female,36,795,151844.64,1,1,0,0.0563,0,Low Risk
15589541,Sutherland,France,Female,27,557,0.0,2,1,0,0.0,0,Low Risk
15608804,Allan,Germany,Male,49,824,133231.48,1,1,0,0.6351,1,High Risk
15645820,Folliero,France,Male,27,698,0.0,2,0,0,0.0101,0,Low Risk
15659031,Mordvinova,France,Female,36,630,126598.99,2,1,0,0.0815,0,Low Risk
15790113,Schofield,Germany,Female,71,609,113317.1,1,0,1,0.943,1,Critical Risk
15652289,Williams,France,Male,47,694,0.0,2,0,0,0.0609,0,Low Risk
15605341,Baird,France,Female,58,681,93173.88,1,1,0,0.5468,1,High Risk
15697844,Whitehouse,Spain,Female,32,721,0.0,1,0,1,0.1301,0,Low Risk
15652048,Thompson,Germany,Male,44,563,105007.31,2,1,0,0.0475,0,Low Risk
15587038,Ogochukwu,Spain,Female,32,654,0.0,1,1,1,0.1584,0,Low Risk
15660528,Niu,Spain,Male,27,659,0.0,2,0,0,0.0124,0,Low Risk
15700300,Okoli,Germany,Female,44,674,131593.85,1,1,1,0.6421,1,High Risk
15642001,Lorenzen,Germany,Male,44,576,119530.52,1,0,1,0.8239,1,Critical Risk
15580366,Okechukwu,Germany,Male,54,566,118614.6,2,1,0,0.4278,1,High Risk
15657228,Anderson,Germany,Male,37,545,95829.13,2,1,0,0.0542,0,Low Risk
15729377,Ku,France,Male,36,798,0.0,2,1,0,0.0062,0,Low Risk
15686913,Kung,France,Male,38,757,0.0,1,0,0,0.2236,0,Moderate Risk
15631267,Lu,France,Male,50,641,153590.73,2,1,0,0.1516,0,Low Risk
15632275,Trevisano,France,Male,29,718,0.0,1,0,0,0.1623,0,Low Risk
15715907,Onwubiko,France,Male,64,699,113109.52,1,0,1,0.873,1,Critical Risk
15764841,Vidler,France,Female,35,623,130557.24,1,1,0,0.0896,0,Low Risk
15748649,Shen,France,Male,40,644,93183.19,1,0,0,0.1914,0,Low Risk
15771409,McGregor,France,Male,58,586,151933.63,1,0,1,0.9191,1,Critical Risk
15779207,Nnamdi,Germany,Male,30,500,125495.64,2,1,0,0.0316,0,Low Risk
15814116,Castiglione,France,Female,42,583,0.0,2,0,0,0.0891,0,Low Risk
15665087,Bergamaschi,Germany,Female,26,595,118547.72,1,1,0,0.3057,1,Moderate Risk
15611189,Allingham,Spain,Male,43,670,97792.21,1,0,0,0.2787,1,Moderate Risk
15729718,Stelzer,France,Male,41,610,0.0,3,0,1,0.7252,1,Critical Risk
15733602,Rubin,Spain,Female,72,814,0.0,2,1,0,0.0159,0,Low Risk
15620103,Ho,France,Female,40,660,167181.01,1,1,0,0.1768,0,Low Risk
15770406,Watson,Germany,Male,35,580,121355.19,1,1,0,0.339,1,Moderate Risk
15800554,Perry,France,Female,81,850,0.0,2,1,0,0.0,0,Low Risk
15611409,Sun,Spain,Male,35,676,0.0,2,0,0,0.0124,0,Low Risk
15646535,Harrell,France,Male,46,578,113226.47,1,0,0,0.6216,1,High Risk
15575430,Robson,France,Female,33,579,118392.75,1,1,0,0.0724,0,Low Risk
15711299,Wilson,Germany,Female,52,711,145262.54,1,1,0,0.856,1,Critical Risk
15642063,Kelechi,France,Male,40,692,163505.16,1,0,0,0.2484,0,Moderate Risk
15706602,Bates,Spain,Female,33,760,118114.28,2,1,0,0.0343,0,Low Risk
15592773,Eberegbulam,Germany,Female,51,630,108449.23,3,0,1,1.0,1,Critical Risk
15786539,Olisaemeka,France,Male,32,808,0.0,2,1,0,0.0,0,Low Risk
15737542,Davey,Germany,Female,36,611,103294.56,1,0,0,0.4036,1,High Risk
15590234,De Luca,France,Female,42,697,0.0,1,0,1,0.5965,1,High Risk
15773776,Ho,France,Female,38,655,0.0,1,1,0,0.3227,1,Moderate Risk
15728082,Vasiliev,Spain,Male,28,601,0.0,2,0,0,0.0124,0,Low Risk
15609987,Smith,France,Male,42,755,119919.12,1,0,0,0.268,0,Moderate Risk
15735330,Sung,France,Male,37,553,0.0,1,0,0,0.2671,0,Moderate Risk
15649430,White,France,Male,28,723,0.0,2,1,0,0.0062,0,Low Risk
15768777,Wang,Spain,Female,34,507,0.0,2,1,0,0.0124,0,Low Risk
15777893,Davide,France,Male,43,777,0.0,2,0,0,0.0426,0,Low Risk
15791326,Nnamdi,France,Male,34,566,0.0,1,0,0,0.256,0,Moderate Risk
15615176,Welsh,France,Male,26,732,0.0,2,0,0,0.0124,0,Low Risk
15735221,Sousa,France,Female,42,697,0.0,2,0,0,0.191,0,Low Risk
15617991,Andrews,France,Male,29,555,128744.04,1,1,0,0.0531,0,Low Risk
15658504,Chiawuotu,Germany,Female,62,584,137727.34,2,1,0,0.3459,1,Moderate Risk
15785705,Thomson,Germany,Female,44,705,106731.58,1,0,1,0.783,1,Critical Risk
15801817,Carpenter,France,Female,38,688,123544.21,1,1,0,0.1803,0,Low Risk
15752578,Yefimova,France,Female,37,626,133968.96,2,0,0,0.1539,0,Low Risk
15781574,Ma,Spain,Male,76,636,126534.6,1,1,0,0.0062,0,Low Risk
15792107,Black,Spain,Female,35,719,0.0,1,1,0,0.1108,0,Low Risk
15569917,Obijiaku,Spain,Male,30,706,87609.68,2,0,1,0.0365,0,Low Risk
15721504,King,Spain,Male,41,731,0.0,2,0,0,0.0365,0,Low Risk
15757306,Miller,Spain,Male,49,738,0.0,3,1,1,0.86,1,Critical Risk
15647295,Chin,France,Male,34,426,0.0,2,0,0,0.0221,0,Low Risk
15642098,Cox,Spain,Female,36,622,108960.0,2,0,1,0.1839,0,Low Risk
15696120,Wallace,Spain,Female,30,701,0.0,2,0,0,0.0305,0,Low Risk
15675176,Price,France,Male,51,512,144953.31,1,1,0,0.2877,1,Moderate Risk
15700046,Yuan,France,Male,41,635,103544.88,2,0,0,0.0592,0,Low Risk
15782089,Mullen,France,Male,33,685,0.0,1,0,0,0.2982,1,Moderate Risk
15706394,Howell,France,Male,53,609,0.0,2,1,0,0.1162,0,Low Risk
15759387,McIntosh,Germany,Male,38,598,101487.18,1,1,1,0.2058,0,Moderate Risk
15623369,Clifton,France,Male,52,708,105355.81,1,0,1,0.6417,1,High Risk
15732943,Okwuoma,Spain,Male,36,574,77967.5,1,0,1,0.2224,0,Moderate Risk
15750545,Chidiebere,France,Male,44,629,0.0,4,0,1,0.9331,1,Critical Risk
15809909,Fan,Spain,Female,54,422,0.0,2,1,0,0.0679,0,Low Risk
15642448,Onyemauchechukwu,Spain,Male,28,656,120047.77,1,1,0,0.0426,0,Low Risk
15791944,Harker,France,Male,32,697,175464.85,3,0,1,0.9677,1,Critical Risk
15768342,Bolton,France,Male,52,718,79475.3,3,1,1,0.9764,1,Critical Risk
15567919,Lazarev,Germany,Male,37,586,167735.69,2,1,0,0.0281,0,Low Risk
15674750,Alexeyeva,Spain,Female,37,481,0.0,2,0,0,0.0274,0,Low Risk
15778345,Stevens,France,Female,33,749,74385.98,1,0,0,0.0989,0,Low Risk
15687634,Glover,Germany,Male,49,561,94754.0,1,1,0,0.6211,1,High Risk
15666096,Ibekwe,Spain,Male,27,676,0.0,1,1,0,0.0856,0,Low Risk
15581700,Paterson,Germany,Male,43,615,86920.86,1,1,0,0.2888,1,Moderate Risk
15656417,Marsh,France,Female,39,582,132077.48,2,0,0,0.1772,0,Low Risk
15649101,Reeves,France,Male,40,601,127847.86,1,0,0,0.1465,0,Low Risk
15781975,Rees,France,Male,34,708,0.0,1,1,1,0.1085,0,Low Risk
15700511,Hanson,Germany,Male,42,708,176702.36,2,1,0,0.0426,0,Low Risk
15770255,Onwughara,Germany,Female,33,797,83555.58,1,0,0,0.1374,0,Low Risk
15643574,Odinakachukwu,France,Male,26,682,0.0,2,0,0,0.0101,0,Low Risk
15595010,Huang,Spain,Female,39,694,0.0,2,0,0,0.0542,0,Low Risk
15580579,Trevisani,France,Female,40,490,0.0,1,1,1,0.339,1,Moderate Risk
15748532,Dale,Spain,Male,42,828,0.0,1,1,0,0.0705,0,Low Risk
15773789,Pavlova,Spain,Female,38,594,96858.35,1,0,0,0.1712,0,Low Risk
15600027,Meng,Spain,Male,33,579,0.0,2,1,0,0.0062,0,Low Risk
15620832,Dean,France,Female,35,723,0.0,2,1,0,0.0274,0,Low Risk
15568819,Chiganu,Germany,Female,42,619,132796.04,3,1,1,0.9826,1,Critical Risk
15748691,Lung,Spain,Female,30,794,154970.54,1,1,0,0.0452,0,Low Risk
15583552,Donaldson,Germany,Male,44,674,88902.21,1,0,0,0.4997,1,High Risk
15588019,Li Fonti,France,Male,28,418,98738.92,1,0,0,0.0462,0,Low Risk
15713250,Izmailova,France,Male,33,502,0.0,2,1,0,0.0062,0,Low Risk
15569595,Walker,France,Female,50,678,0.0,1,0,0,0.9677,1,Critical Risk
15794868,Nnonso,Germany,Male,40,599,137456.28,2,1,0,0.0896,0,Low Risk
15576680,Stevenson,France,Male,29,736,0.0,2,0,0,0.0101,0,Low Risk
15613699,Schnaars,France,Female,60,430,73937.02,1,0,1,0.9736,1,Critical Risk
15609758,Geoghegan,France,Female,45,537,158621.04,1,0,1,0.6819,1,Critical Risk
15762392,Ilyina,Spain,Male,30,683,113257.2,1,1,0,0.0419,0,Low Risk
15693382,Muir,France,Male,31,828,0.0,1,1,0,0.0609,0,Low Risk
15791769,Gardener,France,Female,29,691,116536.43,1,0,0,0.1584,0,Low Risk
15712483,Chidi,Spain,Female,28,608,0.0,2,0,1,0.0289,0,Low Risk
15636454,Fu,France,Female,60,691,101070.69,1,0,1,0.9725,1,Critical Risk
15710138,Sun,Spain,Male,39,718,0.0,2,1,0,0.0124,0,Low Risk
